Date,Panama,Suez
10/19/2015,1060,1136
10/20/2015,1060,1136
10/21/2015,1060,1136
10/22/2015,1060,1136
10/23/2015,1060,1136
10/24/2015,1060,1136
10/25/2015,1060,1136
10/26/2015,1060,1136
10/27/2015,1060,1136
10/28/2015,1060,1136
10/29/2015,1060,1136
10/30/2015,1060,1136
10/31/2015,1060,1136
11/01/2015,1005,1000
11/02/2015,1005,1000
11/03/2015,1005,1000
11/04/2015,1005,1000
11/05/2015,1005,1000
11/06/2015,1005,1000
11/07/2015,1005,1000
11/08/2015,1005,1000
11/09/2015,1005,1000
11/10/2015,1005,1000
11/11/2015,1005,1000
11/12/2015,1005,1000
11/13/2015,1005,1000
11/14/2015,1005,1000
11/15/2015,1005,1000
11/16/2015,1005,1000
11/17/2015,1005,1000
11/18/2015,1005,1000
11/19/2015,1005,1000
11/20/2015,1005,1000
11/21/2015,1005,1000
11/22/2015,1005,1000
11/23/2015,1005,1000
11/24/2015,1005,1000
11/25/2015,1005,1000
11/26/2015,1005,1000
11/27/2015,1005,1000
11/28/2015,1005,1000
11/29/2015,1005,1000
11/30/2015,1005,1000
12/01/2015,1054,1006
12/02/2015,1054,1006
12/03/2015,1054,1006
12/04/2015,1054,1006
12/05/2015,1054,1006
12/06/2015,1054,1006
12/07/2015,1054,1006
12/08/2015,1054,1006
12/09/2015,1054,1006
12/10/2015,1054,1006
12/11/2015,1054,1006
12/12/2015,1054,1006
12/13/2015,1054,1006
12/14/2015,1054,1006
12/15/2015,1054,1006
12/16/2015,1054,1006
12/17/2015,1054,1006
12/18/2015,1054,1006
12/19/2015,1054,1006
12/20/2015,1054,1006
12/21/2015,1054,1006
12/22/2015,1054,1006
12/23/2015,1054,1006
12/24/2015,1054,1006
12/25/2015,1054,1006
12/26/2015,1054,1006
12/27/2015,1054,1006
12/28/2015,1054,1006
12/29/2015,1054,1006
12/30/2015,1054,1006
12/31/2015,1054,1006
01/01/2016,1079,1362
01/02/2016,1079,1362
01/03/2016,1079,1362
01/04/2016,1079,1362
01/05/2016,1079,1362
01/06/2016,1079,1362
01/07/2016,1079,1362
01/08/2016,1079,1362
01/09/2016,1079,1362
01/10/2016,1079,1362
01/11/2016,1079,1362
01/12/2016,1079,1362
01/13/2016,1079,1362
01/14/2016,1079,1362
01/15/2016,1079,1362
01/16/2016,1079,1362
01/17/2016,1079,1362
01/18/2016,1079,1362
01/19/2016,1079,1362
01/20/2016,1079,1362
01/21/2016,1079,1362
01/22/2016,1079,1362
01/23/2016,1079,1362
01/24/2016,1079,1362
01/25/2016,1079,1362
01/26/2016,1079,1362
01/27/2016,1079,1362
01/28/2016,1079,1362
01/29/2016,1079,1362
01/30/2016,1079,1362
01/31/2016,1079,1362
02/01/2016,963,1120
02/02/2016,963,1120
02/03/2016,963,1120
02/04/2016,963,1120
02/05/2016,963,1120
02/06/2016,963,1120
02/07/2016,963,1120
02/08/2016,963,1120
02/09/2016,963,1120
02/10/2016,963,1120
02/11/2016,963,1120
02/12/2016,963,1120
02/13/2016,963,1120
02/14/2016,963,1120
02/15/2016,963,1120
02/16/2016,963,1120
02/17/2016,963,1120
02/18/2016,963,1120
02/19/2016,963,1120
02/20/2016,963,1120
02/21/2016,963,1120
02/22/2016,963,1120
02/23/2016,963,1120
02/24/2016,963,1120
02/25/2016,963,1120
02/26/2016,963,1120
02/27/2016,963,1120
02/28/2016,963,1120
02/29/2016,963,1120
03/01/2016,1070,1115
03/02/2016,1070,1115
03/03/2016,1070,1115
03/04/2016,1070,1115
03/05/2016,1070,1115
03/06/2016,1070,1115
03/07/2016,1070,1115
03/08/2016,1070,1115
03/09/2016,1070,1115
03/10/2016,1070,1115
03/11/2016,1070,1115
03/12/2016,1070,1115
03/13/2016,1070,1115
03/14/2016,1070,1115
03/15/2016,1070,1115
03/16/2016,1070,1115
03/17/2016,1070,1115
03/18/2016,1070,1115
03/19/2016,1070,1115
03/20/2016,1070,1115
03/21/2016,1070,1115
03/22/2016,1070,1115
03/23/2016,1070,1115
03/24/2016,1070,1115
03/25/2016,1070,1115
03/26/2016,1070,1115
03/27/2016,1070,1115
03/28/2016,1070,1115
03/29/2016,1070,1115
03/30/2016,1070,1115
03/31/2016,1070,1115
04/01/2016,1044,1124
04/02/2016,1044,1124
04/03/2016,1044,1124
04/04/2016,1044,1124
04/05/2016,1044,1124
04/06/2016,1044,1124
04/07/2016,1044,1124
04/08/2016,1044,1124
04/09/2016,1044,1124
04/10/2016,1044,1124
04/11/2016,1044,1124
04/12/2016,1044,1124
04/13/2016,1044,1124
04/14/2016,1044,1124
04/15/2016,1044,1124
04/16/2016,1044,1124
04/17/2016,1044,1124
04/18/2016,1044,1124
04/19/2016,1044,1124
04/20/2016,1044,1124
04/21/2016,1044,1124
04/22/2016,1044,1124
04/23/2016,1044,1124
04/24/2016,1044,1124
04/25/2016,1044,1124
04/26/2016,1044,1124
04/27/2016,1044,1124
04/28/2016,1044,1124
04/29/2016,1044,1124
04/30/2016,1044,1124
05/01/2016,1057,1111
05/02/2016,1057,1111
05/03/2016,1057,1111
05/04/2016,1057,1111
05/05/2016,1057,1111
05/06/2016,1057,1111
05/07/2016,1057,1111
05/08/2016,1057,1111
05/09/2016,1057,1111
05/10/2016,1057,1111
05/11/2016,1057,1111
05/12/2016,1057,1111
05/13/2016,1057,1111
05/14/2016,1057,1111
05/15/2016,1057,1111
05/16/2016,1057,1111
05/17/2016,1057,1111
05/18/2016,1057,1111
05/19/2016,1057,1111
05/20/2016,1057,1111
05/21/2016,1057,1111
05/22/2016,1057,1111
05/23/2016,1057,1111
05/24/2016,1057,1111
05/25/2016,1057,1111
05/26/2016,1057,1111
05/27/2016,1057,1111
05/28/2016,1057,1111
05/29/2016,1057,1111
05/30/2016,1057,1111
05/31/2016,1057,1111
06/01/2016,1011,1043
06/02/2016,1011,1043
06/03/2016,1011,1043
06/04/2016,1011,1043
06/05/2016,1011,1043
06/06/2016,1011,1043
06/07/2016,1011,1043
06/08/2016,1011,1043
06/09/2016,1011,1043
06/10/2016,1011,1043
06/11/2016,1011,1043
06/12/2016,1011,1043
06/13/2016,1011,1043
06/14/2016,1011,1043
06/15/2016,1011,1043
06/16/2016,1011,1043
06/17/2016,1011,1043
06/18/2016,1011,1043
06/19/2016,1011,1043
06/20/2016,1011,1043
06/21/2016,1011,1043
06/22/2016,1011,1043
06/23/2016,1011,1043
06/24/2016,1011,1043
06/25/2016,1011,1043
06/26/2016,1011,1043
06/27/2016,1011,1043
06/28/2016,1011,1043
06/29/2016,1011,1043
06/30/2016,1011,1043
07/01/2016,1054,1047
07/02/2016,1054,1047
07/03/2016,1054,1047
07/04/2016,1054,1047
07/05/2016,1054,1047
07/06/2016,1054,1047
07/07/2016,1054,1047
07/08/2016,1054,1047
07/09/2016,1054,1047
07/10/2016,1054,1047
07/11/2016,1054,1047
07/12/2016,1054,1047
07/13/2016,1054,1047
07/14/2016,1054,1047
07/15/2016,1054,1047
07/16/2016,1054,1047
07/17/2016,1054,1047
07/18/2016,1054,1047
07/19/2016,1054,1047
07/20/2016,1054,1047
07/21/2016,1054,1047
07/22/2016,1054,1047
07/23/2016,1054,1047
07/24/2016,1054,1047
07/25/2016,1054,1047
07/26/2016,1054,1047
07/27/2016,1054,1047
07/28/2016,1054,1047
07/29/2016,1054,1047
07/30/2016,1054,1047
07/31/2016,1054,1047
08/01/2016,1063,1107
08/02/2016,1063,1107
08/03/2016,1063,1107
08/04/2016,1063,1107
08/05/2016,1063,1107
08/06/2016,1063,1107
08/07/2016,1063,1107
08/08/2016,1063,1107
08/09/2016,1063,1107
08/10/2016,1063,1107
08/11/2016,1063,1107
08/12/2016,1063,1107
08/13/2016,1063,1107
08/14/2016,1063,1107
08/15/2016,1063,1107
08/16/2016,1063,1107
08/17/2016,1063,1107
08/18/2016,1063,1107
08/19/2016,1063,1107
08/20/2016,1063,1107
08/21/2016,1063,1107
08/22/2016,1063,1107
08/23/2016,1063,1107
08/24/2016,1063,1107
08/25/2016,1063,1107
08/26/2016,1063,1107
08/27/2016,1063,1107
08/28/2016,1063,1107
08/29/2016,1063,1107
08/30/2016,1063,1107
08/31/2016,1063,1107
09/01/2016,1017,1042
09/02/2016,1017,1042
09/03/2016,1017,1042
09/04/2016,1017,1042
09/05/2016,1017,1042
09/06/2016,1017,1042
09/07/2016,1017,1042
09/08/2016,1017,1042
09/09/2016,1017,1042
09/10/2016,1017,1042
09/11/2016,1017,1042
09/12/2016,1017,1042
09/13/2016,1017,1042
09/14/2016,1017,1042
09/15/2016,1017,1042
09/16/2016,1017,1042
09/17/2016,1017,1042
09/18/2016,1017,1042
09/19/2016,1017,1042
09/20/2016,1017,1042
09/21/2016,1017,1042
09/22/2016,1017,1042
09/23/2016,1017,1042
09/24/2016,1017,1042
09/25/2016,1017,1042
09/26/2016,1017,1042
09/27/2016,1017,1042
09/28/2016,1017,1042
09/29/2016,1017,1042
09/30/2016,1017,1042
10/01/2016,1060,1136
10/02/2016,1060,1136
10/03/2016,1060,1136
10/04/2016,1060,1136
10/05/2016,1060,1136
10/06/2016,1060,1136
10/07/2016,1060,1136
10/08/2016,1060,1136
10/09/2016,1060,1136
10/10/2016,1060,1136
10/11/2016,1060,1136
10/12/2016,1060,1136
10/13/2016,1060,1136
10/14/2016,1060,1136
10/15/2016,1060,1136
10/16/2016,1060,1136
10/17/2016,1060,1136
10/18/2016,1060,1136
10/19/2016,1060,1136
10/20/2016,1060,1136
10/21/2016,1060,1136
10/22/2016,1060,1136
10/23/2016,1060,1136
10/24/2016,1060,1136
10/25/2016,1060,1136
10/26/2016,1060,1136
10/27/2016,1060,1136
10/28/2016,1060,1136
10/29/2016,1060,1136
10/30/2016,1060,1136
10/31/2016,1060,1136
11/01/2016,1005,1000
11/02/2016,1005,1000
11/03/2016,1005,1000
11/04/2016,1005,1000
11/05/2016,1005,1000
11/06/2016,1005,1000
11/07/2016,1005,1000
11/08/2016,1005,1000
11/09/2016,1005,1000
11/10/2016,1005,1000
11/11/2016,1005,1000
11/12/2016,1005,1000
11/13/2016,1005,1000
11/14/2016,1005,1000
11/15/2016,1005,1000
11/16/2016,1005,1000
11/17/2016,1005,1000
11/18/2016,1005,1000
11/19/2016,1005,1000
11/20/2016,1005,1000
11/21/2016,1005,1000
11/22/2016,1005,1000
11/23/2016,1005,1000
11/24/2016,1005,1000
11/25/2016,1005,1000
11/26/2016,1005,1000
11/27/2016,1005,1000
11/28/2016,1005,1000
11/29/2016,1005,1000
11/30/2016,1005,1000
12/01/2016,1054,1006
12/02/2016,1054,1006
12/03/2016,1054,1006
12/04/2016,1054,1006
12/05/2016,1054,1006
12/06/2016,1054,1006
12/07/2016,1054,1006
12/08/2016,1054,1006
12/09/2016,1054,1006
12/10/2016,1054,1006
12/11/2016,1054,1006
12/12/2016,1054,1006
12/13/2016,1054,1006
12/14/2016,1054,1006
12/15/2016,1054,1006
12/16/2016,1054,1006
12/17/2016,1054,1006
12/18/2016,1054,1006
12/19/2016,1054,1006
12/20/2016,1054,1006
12/21/2016,1054,1006
12/22/2016,1054,1006
12/23/2016,1054,1006
12/24/2016,1054,1006
12/25/2016,1054,1006
12/26/2016,1054,1006
12/27/2016,1054,1006
12/28/2016,1054,1006
12/29/2016,1054,1006
12/30/2016,1054,1006
12/31/2016,1054,1006
01/01/2017,1079,1362
01/02/2017,1079,1362
01/03/2017,1079,1362
01/04/2017,1079,1362
01/05/2017,1079,1362
01/06/2017,1079,1362
01/07/2017,1079,1362
01/08/2017,1079,1362
01/09/2017,1079,1362
01/10/2017,1079,1362
01/11/2017,1079,1362
01/12/2017,1079,1362
01/13/2017,1079,1362
01/14/2017,1079,1362
01/15/2017,1079,1362
01/16/2017,1079,1362
01/17/2017,1079,1362
01/18/2017,1079,1362
01/19/2017,1079,1362
01/20/2017,1079,1362
01/21/2017,1079,1362
01/22/2017,1079,1362
01/23/2017,1079,1362
01/24/2017,1079,1362
01/25/2017,1079,1362
01/26/2017,1079,1362
01/27/2017,1079,1362
01/28/2017,1079,1362
01/29/2017,1079,1362
01/30/2017,1079,1362
01/31/2017,1079,1362
02/01/2017,963,1120
02/02/2017,963,1120
02/03/2017,963,1120
02/04/2017,963,1120
02/05/2017,963,1120
02/06/2017,963,1120
02/07/2017,963,1120
02/08/2017,963,1120
02/09/2017,963,1120
02/10/2017,963,1120
02/11/2017,963,1120
02/12/2017,963,1120
02/13/2017,963,1120
02/14/2017,963,1120
02/15/2017,963,1120
02/16/2017,963,1120
02/17/2017,963,1120
02/18/2017,963,1120
02/19/2017,963,1120
02/20/2017,963,1120
02/21/2017,963,1120
02/22/2017,963,1120
02/23/2017,963,1120
02/24/2017,963,1120
02/25/2017,963,1120
02/26/2017,963,1120
02/27/2017,963,1120
02/28/2017,963,1120
03/01/2017,1070,1115
03/02/2017,1070,1115
03/03/2017,1070,1115
03/04/2017,1070,1115
03/05/2017,1070,1115
03/06/2017,1070,1115
03/07/2017,1070,1115
03/08/2017,1070,1115
03/09/2017,1070,1115
03/10/2017,1070,1115
03/11/2017,1070,1115
03/12/2017,1070,1115
03/13/2017,1070,1115
03/14/2017,1070,1115
03/15/2017,1070,1115
03/16/2017,1070,1115
03/17/2017,1070,1115
03/18/2017,1070,1115
03/19/2017,1070,1115
03/20/2017,1070,1115
03/21/2017,1070,1115
03/22/2017,1070,1115
03/23/2017,1070,1115
03/24/2017,1070,1115
03/25/2017,1070,1115
03/26/2017,1070,1115
03/27/2017,1070,1115
03/28/2017,1070,1115
03/29/2017,1070,1115
03/30/2017,1070,1115
03/31/2017,1070,1115
04/01/2017,1044,1124
04/02/2017,1044,1124
04/03/2017,1044,1124
04/04/2017,1044,1124
04/05/2017,1044,1124
04/06/2017,1044,1124
04/07/2017,1044,1124
04/08/2017,1044,1124
04/09/2017,1044,1124
04/10/2017,1044,1124
04/11/2017,1044,1124
04/12/2017,1044,1124
04/13/2017,1044,1124
04/14/2017,1044,1124
04/15/2017,1044,1124
04/16/2017,1044,1124
04/17/2017,1044,1124
04/18/2017,1044,1124
04/19/2017,1044,1124
04/20/2017,1044,1124
04/21/2017,1044,1124
04/22/2017,1044,1124
04/23/2017,1044,1124
04/24/2017,1044,1124
04/25/2017,1044,1124
04/26/2017,1044,1124
04/27/2017,1044,1124
04/28/2017,1044,1124
04/29/2017,1044,1124
04/30/2017,1044,1124
05/01/2017,1057,1111
05/02/2017,1057,1111
05/03/2017,1057,1111
05/04/2017,1057,1111
05/05/2017,1057,1111
05/06/2017,1057,1111
05/07/2017,1057,1111
05/08/2017,1057,1111
05/09/2017,1057,1111
05/10/2017,1057,1111
05/11/2017,1057,1111
05/12/2017,1057,1111
05/13/2017,1057,1111
05/14/2017,1057,1111
05/15/2017,1057,1111
05/16/2017,1057,1111
05/17/2017,1057,1111
05/18/2017,1057,1111
05/19/2017,1057,1111
05/20/2017,1057,1111
05/21/2017,1057,1111
05/22/2017,1057,1111
05/23/2017,1057,1111
05/24/2017,1057,1111
05/25/2017,1057,1111
05/26/2017,1057,1111
05/27/2017,1057,1111
05/28/2017,1057,1111
05/29/2017,1057,1111
05/30/2017,1057,1111
05/31/2017,1057,1111
06/01/2017,1011,1043
06/02/2017,1011,1043
06/03/2017,1011,1043
06/04/2017,1011,1043
06/05/2017,1011,1043
06/06/2017,1011,1043
06/07/2017,1011,1043
06/08/2017,1011,1043
06/09/2017,1011,1043
06/10/2017,1011,1043
06/11/2017,1011,1043
06/12/2017,1011,1043
06/13/2017,1011,1043
06/14/2017,1011,1043
06/15/2017,1011,1043
06/16/2017,1011,1043
06/17/2017,1011,1043
06/18/2017,1011,1043
06/19/2017,1011,1043
06/20/2017,1011,1043
06/21/2017,1011,1043
06/22/2017,1011,1043
06/23/2017,1011,1043
06/24/2017,1011,1043
06/25/2017,1011,1043
06/26/2017,1011,1043
06/27/2017,1011,1043
06/28/2017,1011,1043
06/29/2017,1011,1043
06/30/2017,1011,1043
07/01/2017,1054,1047
07/02/2017,1054,1047
07/03/2017,1054,1047
07/04/2017,1054,1047
07/05/2017,1054,1047
07/06/2017,1054,1047
07/07/2017,1054,1047
07/08/2017,1054,1047
07/09/2017,1054,1047
07/10/2017,1054,1047
07/11/2017,1054,1047
07/12/2017,1054,1047
07/13/2017,1054,1047
07/14/2017,1054,1047
07/15/2017,1054,1047
07/16/2017,1054,1047
07/17/2017,1054,1047
07/18/2017,1054,1047
07/19/2017,1054,1047
07/20/2017,1054,1047
07/21/2017,1054,1047
07/22/2017,1054,1047
07/23/2017,1054,1047
07/24/2017,1054,1047
07/25/2017,1054,1047
07/26/2017,1054,1047
07/27/2017,1054,1047
07/28/2017,1054,1047
07/29/2017,1054,1047
07/30/2017,1054,1047
07/31/2017,1054,1047
08/01/2017,1063,1107
08/02/2017,1063,1107
08/03/2017,1063,1107
08/04/2017,1063,1107
08/05/2017,1063,1107
08/06/2017,1063,1107
08/07/2017,1063,1107
08/08/2017,1063,1107
08/09/2017,1063,1107
08/10/2017,1063,1107
08/11/2017,1063,1107
08/12/2017,1063,1107
08/13/2017,1063,1107
08/14/2017,1063,1107
08/15/2017,1063,1107
08/16/2017,1063,1107
08/17/2017,1063,1107
08/18/2017,1063,1107
08/19/2017,1063,1107
08/20/2017,1063,1107
08/21/2017,1063,1107
08/22/2017,1063,1107
08/23/2017,1063,1107
08/24/2017,1063,1107
08/25/2017,1063,1107
08/26/2017,1063,1107
08/27/2017,1063,1107
08/28/2017,1063,1107
08/29/2017,1063,1107
08/30/2017,1063,1107
08/31/2017,1063,1107
09/01/2017,1017,1042
09/02/2017,1017,1042
09/03/2017,1017,1042
09/04/2017,1017,1042
09/05/2017,1017,1042
09/06/2017,1017,1042
09/07/2017,1017,1042
09/08/2017,1017,1042
09/09/2017,1017,1042
09/10/2017,1017,1042
09/11/2017,1017,1042
09/12/2017,1017,1042
09/13/2017,1017,1042
09/14/2017,1017,1042
09/15/2017,1017,1042
09/16/2017,1017,1042
09/17/2017,1017,1042
09/18/2017,1017,1042
09/19/2017,1017,1042
09/20/2017,1017,1042
09/21/2017,1017,1042
09/22/2017,1017,1042
09/23/2017,1017,1042
09/24/2017,1017,1042
09/25/2017,1017,1042
09/26/2017,1017,1042
09/27/2017,1017,1042
09/28/2017,1017,1042
09/29/2017,1017,1042
09/30/2017,1017,1042
10/01/2017,1060,1136
10/02/2017,1060,1136
10/03/2017,1060,1136
10/04/2017,1060,1136
10/05/2017,1060,1136
10/06/2017,1060,1136
10/07/2017,1060,1136
10/08/2017,1060,1136
10/09/2017,1060,1136
10/10/2017,1060,1136
10/11/2017,1060,1136
10/12/2017,1060,1136
10/13/2017,1060,1136
10/14/2017,1060,1136
10/15/2017,1060,1136
10/16/2017,1060,1136
10/17/2017,1060,1136
10/18/2017,1060,1136
10/19/2017,1060,1136
10/20/2017,1060,1136
10/21/2017,1060,1136
10/22/2017,1060,1136
10/23/2017,1060,1136
10/24/2017,1060,1136
10/25/2017,1060,1136
10/26/2017,1060,1136
10/27/2017,1060,1136
10/28/2017,1060,1136
10/29/2017,1060,1136
10/30/2017,1060,1136
10/31/2017,1060,1136
11/01/2017,1005,1000
11/02/2017,1005,1000
11/03/2017,1005,1000
11/04/2017,1005,1000
11/05/2017,1005,1000
11/06/2017,1005,1000
11/07/2017,1005,1000
11/08/2017,1005,1000
11/09/2017,1005,1000
11/10/2017,1005,1000
11/11/2017,1005,1000
11/12/2017,1005,1000
11/13/2017,1005,1000
11/14/2017,1005,1000
11/15/2017,1005,1000
11/16/2017,1005,1000
11/17/2017,1005,1000
11/18/2017,1005,1000
11/19/2017,1005,1000
11/20/2017,1005,1000
11/21/2017,1005,1000
11/22/2017,1005,1000
11/23/2017,1005,1000
11/24/2017,1005,1000
11/25/2017,1005,1000
11/26/2017,1005,1000
11/27/2017,1005,1000
11/28/2017,1005,1000
11/29/2017,1005,1000
11/30/2017,1005,1000
12/01/2017,1054,1006
12/02/2017,1054,1006
12/03/2017,1054,1006
12/04/2017,1054,1006
12/05/2017,1054,1006
12/06/2017,1054,1006
12/07/2017,1054,1006
12/08/2017,1054,1006
12/09/2017,1054,1006
12/10/2017,1054,1006
12/11/2017,1054,1006
12/12/2017,1054,1006
12/13/2017,1054,1006
12/14/2017,1054,1006
12/15/2017,1054,1006
12/16/2017,1054,1006
12/17/2017,1054,1006
12/18/2017,1054,1006
12/19/2017,1054,1006
12/20/2017,1054,1006
12/21/2017,1054,1006
12/22/2017,1054,1006
12/23/2017,1054,1006
12/24/2017,1054,1006
12/25/2017,1054,1006
12/26/2017,1054,1006
12/27/2017,1054,1006
12/28/2017,1054,1006
12/29/2017,1054,1006
12/30/2017,1054,1006
12/31/2017,1054,1006
01/01/2018,1079,1362
01/02/2018,1079,1362
01/03/2018,1079,1362
01/04/2018,1079,1362
01/05/2018,1079,1362
01/06/2018,1079,1362
01/07/2018,1079,1362
01/08/2018,1079,1362
01/09/2018,1079,1362
01/10/2018,1079,1362
01/11/2018,1079,1362
01/12/2018,1079,1362
01/13/2018,1079,1362
01/14/2018,1079,1362
01/15/2018,1079,1362
01/16/2018,1079,1362
01/17/2018,1079,1362
01/18/2018,1079,1362
01/19/2018,1079,1362
01/20/2018,1079,1362
01/21/2018,1079,1362
01/22/2018,1079,1362
01/23/2018,1079,1362
01/24/2018,1079,1362
01/25/2018,1079,1362
01/26/2018,1079,1362
01/27/2018,1079,1362
01/28/2018,1079,1362
01/29/2018,1079,1362
01/30/2018,1079,1362
01/31/2018,1079,1362
02/01/2018,963,1120
02/02/2018,963,1120
02/03/2018,963,1120
02/04/2018,963,1120
02/05/2018,963,1120
02/06/2018,963,1120
02/07/2018,963,1120
02/08/2018,963,1120
02/09/2018,963,1120
02/10/2018,963,1120
02/11/2018,963,1120
02/12/2018,963,1120
02/13/2018,963,1120
02/14/2018,963,1120
02/15/2018,963,1120
02/16/2018,963,1120
02/17/2018,963,1120
02/18/2018,963,1120
02/19/2018,963,1120
02/20/2018,963,1120
02/21/2018,963,1120
02/22/2018,963,1120
02/23/2018,963,1120
02/24/2018,963,1120
02/25/2018,963,1120
02/26/2018,963,1120
02/27/2018,963,1120
02/28/2018,963,1120
03/01/2018,1070,1115
03/02/2018,1070,1115
03/03/2018,1070,1115
03/04/2018,1070,1115
03/05/2018,1070,1115
03/06/2018,1070,1115
03/07/2018,1070,1115
03/08/2018,1070,1115
03/09/2018,1070,1115
03/10/2018,1070,1115
03/11/2018,1070,1115
03/12/2018,1070,1115
03/13/2018,1070,1115
03/14/2018,1070,1115
03/15/2018,1070,1115
03/16/2018,1070,1115
03/17/2018,1070,1115
03/18/2018,1070,1115
03/19/2018,1070,1115
03/20/2018,1070,1115
03/21/2018,1070,1115
03/22/2018,1070,1115
03/23/2018,1070,1115
03/24/2018,1070,1115
03/25/2018,1070,1115
03/26/2018,1070,1115
03/27/2018,1070,1115
03/28/2018,1070,1115
03/29/2018,1070,1115
03/30/2018,1070,1115
03/31/2018,1070,1115
04/01/2018,1044,1124
04/02/2018,1044,1124
04/03/2018,1044,1124
04/04/2018,1044,1124
04/05/2018,1044,1124
04/06/2018,1044,1124
04/07/2018,1044,1124
04/08/2018,1044,1124
04/09/2018,1044,1124
04/10/2018,1044,1124
04/11/2018,1044,1124
04/12/2018,1044,1124
04/13/2018,1044,1124
04/14/2018,1044,1124
04/15/2018,1044,1124
04/16/2018,1044,1124
04/17/2018,1044,1124
04/18/2018,1044,1124
04/19/2018,1044,1124
04/20/2018,1044,1124
04/21/2018,1044,1124
04/22/2018,1044,1124
04/23/2018,1044,1124
04/24/2018,1044,1124
04/25/2018,1044,1124
04/26/2018,1044,1124
04/27/2018,1044,1124
04/28/2018,1044,1124
04/29/2018,1044,1124
04/30/2018,1044,1124
05/01/2018,1057,1111
05/02/2018,1057,1111
05/03/2018,1057,1111
05/04/2018,1057,1111
05/05/2018,1057,1111
05/06/2018,1057,1111
05/07/2018,1057,1111
05/08/2018,1057,1111
05/09/2018,1057,1111
05/10/2018,1057,1111
05/11/2018,1057,1111
05/12/2018,1057,1111
05/13/2018,1057,1111
05/14/2018,1057,1111
05/15/2018,1057,1111
05/16/2018,1057,1111
05/17/2018,1057,1111
05/18/2018,1057,1111
05/19/2018,1057,1111
05/20/2018,1057,1111
05/21/2018,1057,1111
05/22/2018,1057,1111
05/23/2018,1057,1111
05/24/2018,1057,1111
05/25/2018,1057,1111
05/26/2018,1057,1111
05/27/2018,1057,1111
05/28/2018,1057,1111
05/29/2018,1057,1111
05/30/2018,1057,1111
05/31/2018,1057,1111
06/01/2018,1011,1043
06/02/2018,1011,1043
06/03/2018,1011,1043
06/04/2018,1011,1043
06/05/2018,1011,1043
06/06/2018,1011,1043
06/07/2018,1011,1043
06/08/2018,1011,1043
06/09/2018,1011,1043
06/10/2018,1011,1043
06/11/2018,1011,1043
06/12/2018,1011,1043
06/13/2018,1011,1043
06/14/2018,1011,1043
06/15/2018,1011,1043
06/16/2018,1011,1043
06/17/2018,1011,1043
06/18/2018,1011,1043
06/19/2018,1011,1043
06/20/2018,1011,1043
06/21/2018,1011,1043
06/22/2018,1011,1043
06/23/2018,1011,1043
06/24/2018,1011,1043
06/25/2018,1011,1043
06/26/2018,1011,1043
06/27/2018,1011,1043
06/28/2018,1011,1043
06/29/2018,1011,1043
06/30/2018,1011,1043
07/01/2018,1054,1047
07/02/2018,1054,1047
07/03/2018,1054,1047
07/04/2018,1054,1047
07/05/2018,1054,1047
07/06/2018,1054,1047
07/07/2018,1054,1047
07/08/2018,1054,1047
07/09/2018,1054,1047
07/10/2018,1054,1047
07/11/2018,1054,1047
07/12/2018,1054,1047
07/13/2018,1054,1047
07/14/2018,1054,1047
07/15/2018,1054,1047
07/16/2018,1054,1047
07/17/2018,1054,1047
07/18/2018,1054,1047
07/19/2018,1054,1047
07/20/2018,1054,1047
07/21/2018,1054,1047
07/22/2018,1054,1047
07/23/2018,1054,1047
07/24/2018,1054,1047
07/25/2018,1054,1047
07/26/2018,1054,1047
07/27/2018,1054,1047
07/28/2018,1054,1047
07/29/2018,1054,1047
07/30/2018,1054,1047
07/31/2018,1054,1047
08/01/2018,1063,1107
08/02/2018,1063,1107
08/03/2018,1063,1107
08/04/2018,1063,1107
08/05/2018,1063,1107
08/06/2018,1063,1107
08/07/2018,1063,1107
08/08/2018,1063,1107
08/09/2018,1063,1107
08/10/2018,1063,1107
08/11/2018,1063,1107
08/12/2018,1063,1107
08/13/2018,1063,1107
08/14/2018,1063,1107
08/15/2018,1063,1107
08/16/2018,1063,1107
08/17/2018,1063,1107
08/18/2018,1063,1107
08/19/2018,1063,1107
08/20/2018,1063,1107
08/21/2018,1063,1107
08/22/2018,1063,1107
08/23/2018,1063,1107
08/24/2018,1063,1107
08/25/2018,1063,1107
08/26/2018,1063,1107
08/27/2018,1063,1107
08/28/2018,1063,1107
08/29/2018,1063,1107
08/30/2018,1063,1107
08/31/2018,1063,1107
09/01/2018,1017,1042
09/02/2018,1017,1042
09/03/2018,1017,1042
09/04/2018,1017,1042
09/05/2018,1017,1042
09/06/2018,1017,1042
09/07/2018,1017,1042
09/08/2018,1017,1042
09/09/2018,1017,1042
09/10/2018,1017,1042
09/11/2018,1017,1042
09/12/2018,1017,1042
09/13/2018,1017,1042
09/14/2018,1017,1042
09/15/2018,1017,1042
09/16/2018,1017,1042
09/17/2018,1017,1042
09/18/2018,1017,1042
09/19/2018,1017,1042
09/20/2018,1017,1042
09/21/2018,1017,1042
09/22/2018,1017,1042
09/23/2018,1017,1042
09/24/2018,1017,1042
09/25/2018,1017,1042
09/26/2018,1017,1042
09/27/2018,1017,1042
09/28/2018,1017,1042
09/29/2018,1017,1042
09/30/2018,1017,1042
10/01/2018,1060,1136
10/02/2018,1060,1136
10/03/2018,1060,1136
10/04/2018,1060,1136
